"Date Printed: Thursday, February 27, 2020 2:17:54 AM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2015","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,610",43,"8,399,131"
"HIV diagnoses","2014","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","959",11,"8,742,326"
"HIV diagnoses","2014","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,517",42.7,"8,241,132"
"HIV diagnoses","2013","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,057",12.3,"8,600,697"
"HIV diagnoses","2013","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,239",39.9,"8,108,428"
"HIV diagnoses","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,019",12,"8,483,679"
"HIV diagnoses","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,356",42,"7,996,352"
"HIV diagnoses","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,132",13.5,"8,368,017"
"HIV diagnoses","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,438",43.6,"7,890,504"
"HIV diagnoses","2010","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,199",14.5,"8,249,742"
"HIV diagnoses","2010","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,433",44.2,"7,768,867"
"HIV diagnoses","2009","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,324",16.6,"7,987,495"
"HIV diagnoses","2009","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,710",48.6,"7,626,795"
"HIV diagnoses","2008","Florida","12","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,631",20.5,"7,938,161"
"HIV diagnoses","2008","Florida","12","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,144",54.7,"7,570,783"
"HIV diagnoses","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","566",12.5,"4,530,425"
"HIV diagnoses","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,986",47.2,"4,207,257"
"HIV diagnoses","2017","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","555",12.4,"4,470,746"
"HIV diagnoses","2017","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,009",48.3,"4,156,887"
"HIV diagnoses","2016","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","494",11.2,"4,411,368"
"HIV diagnoses","2016","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,001",48.7,"4,105,576"
"HIV diagnoses","2015","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","499",11.5,"4,346,066"
"HIV diagnoses","2015","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,125",52.5,"4,051,472"
"HIV diagnoses","2014","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","464",10.8,"4,287,390"
"HIV diagnoses","2014","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,916",47.9,"4,000,880"
"HIV diagnoses","2013","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","462",10.9,"4,232,177"
"HIV diagnoses","2013","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,876",47.4,"3,955,718"
"HIV diagnoses","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","569",13.6,"4,187,005"
"HIV diagnoses","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,049",52.3,"3,919,471"
"HIV diagnoses","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","611",14.8,"4,134,216"
"HIV diagnoses","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,051",53,"3,868,941"
"HIV diagnoses","2010","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","651",15.9,"4,089,468"
"HIV diagnoses","2010","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,002",52.4,"3,823,346"
"HIV diagnoses","2009","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","697",17.1,"4,069,748"
"HIV diagnoses","2009","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,213",57.2,"3,867,433"
"HIV diagnoses","2008","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","808",20.1,"4,016,698"
"HIV diagnoses","2008","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,350",61.7,"3,810,222"
"HIV diagnoses","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",1,"600,427"
"HIV diagnoses","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","60",10.1,"595,903"
"HIV diagnoses","2017","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",1,"600,143"
"HIV diagnoses","2017","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","72",12,"598,196"
"HIV diagnoses","2016","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.3,"599,670"
"HIV diagnoses","2016","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","70",11.7,"600,632"
"HIV diagnoses","2015","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9",1.5,"596,612"
"HIV diagnoses","2015","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","110",18.4,"597,323"
"HIV diagnoses","2014","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.7,"593,581"
"HIV diagnoses","2014","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","89",15,"593,615"
"HIV diagnoses","2013","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",1,"590,779"
"HIV diagnoses","2013","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","89",15.1,"589,888"
"HIV diagnoses","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","11",1.9,"585,715"
"HIV diagnoses","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","71",12.2,"583,209"
"HIV diagnoses","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","12",2.1,"579,937"
"HIV diagnoses","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","69",12,"575,971"
"HIV diagnoses","2010","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","14",2.4,"573,924"
"HIV diagnoses","2010","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","88",15.4,"570,163"
"HIV diagnoses","2009","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","15",2.8,"538,697"
"HIV diagnoses","2009","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","72",13.2,"544,335"
"HIV diagnoses","2008","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","12",2.2,"536,210"
"HIV diagnoses","2008","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","71",13.1,"541,575"
"HIV diagnoses","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.1,"719,194"
"HIV diagnoses","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","29",4,"716,887"
"HIV diagnoses","2017","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",0.6,"702,439"
"HIV diagnoses","2017","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","42",6,"699,795"
"HIV diagnoses","2016","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.2,"685,963"
"HIV diagnoses","2016","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","37",5.4,"683,144"
"HIV diagnoses","2015","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5",0.7,"671,648"
"HIV diagnoses","2015","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","35",5.2,"668,340"
"HIV diagnoses","2014","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","0",0,"662,160"
"HIV diagnoses","2014","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","22",3.3,"658,717"
"HIV diagnoses","2013","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.3,"652,418"
"HIV diagnoses","2013","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","25",3.9,"648,648"
"HIV diagnoses","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5",0.8,"644,271"
"HIV diagnoses","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","32",5,"639,694"
"HIV diagnoses","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",0.9,"637,692"
"HIV diagnoses","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","29",4.6,"632,980"
"HIV diagnoses","2010","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.6,"630,858"
"HIV diagnoses","2010","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","34",5.4,"626,032"
"HIV diagnoses","2009","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",0.6,"619,542"
"HIV diagnoses","2009","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","44",7.1,"618,537"
"HIV diagnoses","2008","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.3,"611,644"
"HIV diagnoses","2008","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","41",6.7,"611,897"
"HIV diagnoses","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","228",4.2,"5,487,867"
"HIV diagnoses","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,124",21.5,"5,225,814"
"HIV diagnoses","2017","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","221",4,"5,498,358"
"HIV diagnoses","2017","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,131",21.6,"5,232,857"
"HIV diagnoses","2016","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","237",4.3,"5,506,424"
"HIV diagnoses","2016","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,246",23.8,"5,236,894"
"HIV diagnoses","2015","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","241",4.4,"5,515,846"
"HIV diagnoses","2015","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,309",25,"5,240,582"
"HIV diagnoses","2014","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","243",4.4,"5,519,505"
"HIV diagnoses","2014","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,290",24.6,"5,240,354"
"HIV diagnoses","2013","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","282",5.1,"5,512,212"
"HIV diagnoses","2013","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,300",24.8,"5,231,909"
"HIV diagnoses","2012","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","288",5.2,"5,494,826"
"HIV diagnoses","2012","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,359",26.1,"5,209,620"
"HIV diagnoses","2011","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","317",5.8,"5,478,009"
"HIV diagnoses","2011","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,300",25,"5,190,050"
"HIV diagnoses","2010","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","301",5.5,"5,457,636"
"HIV diagnoses","2010","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,356",26.2,"5,166,261"
"HIV diagnoses","2009","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","376",6.9,"5,432,584"
"HIV diagnoses","2009","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,352",26,"5,193,420"
"HIV diagnoses","2008","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","441",8.2,"5,403,269"
"HIV diagnoses","2008","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,365",26.5,"5,160,119"
"HIV diagnoses","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","112",3.9,"2,846,187"
"HIV diagnoses","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","398",14.6,"2,727,929"
"HIV diagnoses","2017","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","106",3.7,"2,830,102"
"HIV diagnoses","2017","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","410",15.1,"2,709,901"
"HIV diagnoses","2016","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","102",3.6,"2,815,425"
"HIV diagnoses","2016","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","382",14.2,"2,695,086"
"HIV diagnoses","2015","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","149",5.3,"2,802,165"
"HIV diagnoses","2015","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","483",18,"2,681,454"
"HIV diagnoses","2014","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","87",3.1,"2,794,672"
"HIV diagnoses","2014","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","379",14.2,"2,671,816"
"HIV diagnoses","2013","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","85",3.1,"2,780,096"
"HIV diagnoses","2013","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","387",14.6,"2,656,218"
"HIV diagnoses","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","91",3.3,"2,762,872"
"HIV diagnoses","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","400",15.2,"2,637,086"
"HIV diagnoses","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","75",2.7,"2,750,173"
"HIV diagnoses","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","390",14.9,"2,621,278"
"HIV diagnoses","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","98",3.6,"2,735,433"
"HIV diagnoses","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","388",14.9,"2,605,259"
"HIV diagnoses","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","103",3.8,"2,698,713"
"HIV diagnoses","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","360",13.9,"2,581,254"
"HIV diagnoses","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","98",3.7,"2,682,519"
"HIV diagnoses","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","365",14.2,"2,563,804"
"HIV diagnoses","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","31",2.3,"1,328,612"
"HIV diagnoses","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","85",6.5,"1,301,927"
"HIV diagnoses","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","24",1.8,"1,322,644"
"HIV diagnoses","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","100",7.7,"1,294,385"
"HIV diagnoses","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",2.1,"1,317,545"
"HIV diagnoses","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","105",8.2,"1,287,705"
"HIV diagnoses","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","26",2,"1,313,202"
"HIV diagnoses","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","98",7.6,"1,282,573"
"HIV diagnoses","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","17",1.3,"1,308,993"
"HIV diagnoses","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","77",6,"1,276,126"
"HIV diagnoses","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","32",2.5,"1,302,558"
"HIV diagnoses","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","88",6.9,"1,267,640"
"HIV diagnoses","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","20",1.5,"1,295,227"
"HIV diagnoses","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","96",7.6,"1,258,364"
"HIV diagnoses","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","20",1.5,"1,290,694"
"HIV diagnoses","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","92",7.3,"1,252,349"
"HIV diagnoses","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","20",1.6,"1,283,892"
"HIV diagnoses","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","94",7.6,"1,242,792"
"HIV diagnoses","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","21",1.7,"1,272,079"
"HIV diagnoses","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","102",8.3,"1,223,969"
"HIV diagnoses","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","17",1.3,"1,268,041"
"HIV diagnoses","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","78",6.4,"1,218,086"
"HIV diagnoses","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","25",2.1,"1,212,626"
"HIV diagnoses","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","129",10.8,"1,190,827"
"HIV diagnoses","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",2.3,"1,209,419"
"HIV diagnoses","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","91",7.7,"1,188,324"
"HIV diagnoses","2016","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",2.3,"1,207,492"
"HIV diagnoses","2016","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","119",10,"1,186,220"
"HIV diagnoses","2015","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","26",2.2,"1,204,995"
"HIV diagnoses","2015","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","128",10.8,"1,183,091"
"HIV diagnoses","2014","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","29",2.4,"1,200,779"
"HIV diagnoses","2014","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","102",8.7,"1,176,873"
"HIV diagnoses","2013","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","22",1.8,"1,197,105"
"HIV diagnoses","2013","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","125",10.7,"1,170,502"
"HIV diagnoses","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","27",2.3,"1,193,196"
"HIV diagnoses","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","124",10.7,"1,163,420"
"HIV diagnoses","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","21",1.8,"1,186,901"
"HIV diagnoses","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","114",9.9,"1,153,214"
"HIV diagnoses","2010","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","20",1.7,"1,181,699"
"HIV diagnoses","2010","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","116",10.1,"1,147,444"
"HIV diagnoses","2009","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","41",3.5,"1,168,058"
"HIV diagnoses","2009","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","111",9.8,"1,137,906"
"HIV diagnoses","2008","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","23",2,"1,160,183"
"HIV diagnoses","2008","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","116",10.3,"1,129,831"
"HIV diagnoses","2018","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","68",3.6,"1,913,986"
"HIV diagnoses","2018","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","292",16,"1,830,660"
"HIV diagnoses","2017","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","68",3.6,"1,905,831"
"HIV diagnoses","2017","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","297",16.3,"1,823,000"
"HIV diagnoses","2016","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","52",2.7,"1,897,689"
"HIV diagnoses","2016","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","285",15.7,"1,814,324"
"HIV diagnoses","2015","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","55",2.9,"1,891,133"
"HIV diagnoses","2015","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","286",15.8,"1,808,358"
"HIV diagnoses","2014","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","59",3.1,"1,884,982"
"HIV diagnoses","2014","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","285",15.8,"1,801,467"
"HIV diagnoses","2013","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","62",3.3,"1,878,039"
"HIV diagnoses","2013","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","292",16.3,"1,795,677"
"HIV diagnoses","2012","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","58",3.1,"1,868,204"
"HIV diagnoses","2012","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","302",16.9,"1,784,359"
"HIV diagnoses","2011","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","47",2.5,"1,860,126"
"HIV diagnoses","2011","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","263",14.8,"1,772,609"
"HIV diagnoses","2010","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","74",4,"1,848,438"
"HIV diagnoses","2010","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","257",14.6,"1,762,390"
"HIV diagnoses","2009","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","66",3.6,"1,839,428"
"HIV diagnoses","2009","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","278",15.9,"1,744,142"
"HIV diagnoses","2008","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","51",2.8,"1,830,798"
"HIV diagnoses","2008","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","304",17.6,"1,728,865"
"HIV diagnoses","2018","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","256",12.8,"1,994,793"
"HIV diagnoses","2018","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","730",39,"1,869,732"
"HIV diagnoses","2017","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","243",12.2,"1,995,127"
"HIV diagnoses","2017","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","768",41,"1,873,478"
"HIV diagnoses","2016","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","296",14.8,"1,994,432"
"HIV diagnoses","2016","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","814",43.4,"1,876,912"
"HIV diagnoses","2015","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","267",13.4,"1,986,576"
"HIV diagnoses","2015","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","831",44.4,"1,871,521"
"HIV diagnoses","2014","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","312",15.8,"1,976,848"
"HIV diagnoses","2014","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","886",47.6,"1,862,489"
"HIV diagnoses","2013","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","279",14.2,"1,966,958"
"HIV diagnoses","2013","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","850",45.9,"1,852,711"
"HIV diagnoses","2012","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","304",15.6,"1,953,780"
"HIV diagnoses","2012","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","716",38.9,"1,839,349"
"HIV diagnoses","2011","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","356",18.4,"1,940,004"
"HIV diagnoses","2011","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","836",45.8,"1,826,661"
"HIV diagnoses","2010","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","319",16.6,"1,924,660"
"HIV diagnoses","2010","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","793",43.7,"1,812,768"
"HIV diagnoses","2009","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","388",20.3,"1,910,482"
"HIV diagnoses","2009","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","784",44.3,"1,770,439"
"HIV diagnoses","2008","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","364",19.2,"1,895,642"
"HIV diagnoses","2008","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","707",40.3,"1,752,649"
