Geography,Avg_Cases_Before,Avg_Rate_Before,Avg_Cases_After,Avg_Rate_After
"Coosa County, AL",0.0,0.0,0.0,0.0
"Coos County, OR",0.0,0.0,2.3333333333333335,4.166666666666667
"Coos County, NH",0.0,0.0,0.0,0.0
"Cooke County, TX",0.0,0.0,0.0,0.0
"Cook County, MN",0.0,0.0,0.0,0.0
"Conecuh County, AL",0.0,0.0,5.0,47.1
"Concho County, TX",0.0,0.0,1.25,33.425
"Comanche County, KS",0.0,0.0,0.0,0.0
"Colusa County, CA",0.0,0.0,0.0,0.0
"Columbia County, WA",0.0,0.0,0.0,0.0
"Colonial Heights City, VA",0.0,0.0,3.0,20.4
"Collingsworth County, TX",0.0,0.0,0.0,0.0
"Colfax County, NM",0.0,0.0,0.0,0.0
"Colfax County, NE",0.0,0.0,0.0,0.0
"Coles County, IL",0.0,0.0,3.6666666666666665,8.166666666666666
"Coleman County, TX",0.0,0.0,0.0,0.0
"Coke County, TX",0.0,0.0,0.0,0.0
"Coffey County, KS",0.0,0.0,0.0,0.0
"Codington County, SD",0.0,0.0,0.0,0.0
"Cochran County, TX",0.0,0.0,0.0,0.0
"Coal County, OK",0.0,0.0,0.0,0.0
"Cloud County, KS",0.0,0.0,0.0,0.0
"Clinton County, PA",0.0,0.0,0.0,0.0
"Cleburne County, AL",0.0,0.0,0.0,0.0
"Clearwater County, MN",0.0,0.0,0.0,0.0
"Clear Creek County, CO",0.0,0.0,0.0,0.0
"Clayton County, IA",0.0,0.0,0.0,0.0
"Clay County, WV",0.0,0.0,0.0,0.0
"Clay County, TX",0.0,0.0,0.0,0.0
"Clay County, TN",0.0,0.0,0.0,0.0
"Clay County, SD",0.0,0.0,0.0,0.0
"Clay County, NE",0.0,0.0,0.0,0.0
"Clay County, MN",0.0,0.0,0.0,0.0
"Clay County, KS",0.0,0.0,0.0,0.0
"Clay County, IL",0.0,0.0,0.0,0.0
"Clay County, IA",0.0,0.0,0.0,0.0
"Clay County, AR",0.0,0.0,0.0,0.0
"Clatsop County, OR",0.0,0.0,0.0,0.0
"Clarke County, VA",0.0,0.0,0.0,0.0
"Clark County, WI",0.0,0.0,0.0,0.0
"Clark County, SD",0.0,0.0,0.0,0.0
"Clark County, KS",0.0,0.0,0.0,0.0
"Clark County, IL",0.0,0.0,0.0,0.0
"Clark County, ID",0.0,0.0,0.0,0.0
"Clark County, AR",2.0,9.833333333333334,0.0,0.0
"Clare County, MI",0.0,0.0,0.0,0.0
"Cimarron County, OK",0.0,0.0,0.0,0.0
"Christian County, MO",3.0,4.8,0.0,0.0
"Chowan County, NC",0.0,0.0,0.0,0.0
"Chouteau County, MT",0.0,0.0,0.0,0.0
"Chippewa County, MI",0.0,0.0,0.0,0.0
"Childress County, TX",0.0,0.0,0.0,0.0
"Chickasaw County, IA",0.0,0.0,0.0,0.0
"Cheyenne County, NE",0.0,0.0,0.0,0.0
"Cheyenne County, KS",0.0,0.0,0.0,0.0
"Cheyenne County, CO",0.0,0.0,0.0,0.0
"Chester County, TN",0.0,0.0,0.0,0.0
"Cherry County, NE",0.0,0.0,0.0,0.0
"Cherokee County, OK",0.0,0.0,0.0,0.0
"Cherokee County, IA",0.0,0.0,0.0,0.0
"Chenango County, NY",0.0,0.0,0.0,0.0
"Chautauqua County, KS",0.0,0.0,0.0,0.0
"Chase County, NE",0.0,0.0,0.0,0.0
"Charlton County, GA",0.0,0.0,9.0,81.1
"Charlotte County, VA",0.0,0.0,0.0,0.0
"Charlevoix County, MI",0.0,0.0,0.0,0.0
"Chariton County, MO",0.0,0.0,0.0,0.0
"Champaign County, OH",0.0,0.0,0.0,0.0
"Cerro Gordo County, IA",0.0,0.0,0.0,0.0
"Cedar County, NE",0.0,0.0,0.0,0.0
"Cedar County, MO",0.0,0.0,0.0,0.0
"Cedar County, IA",0.0,0.0,0.0,0.0
"Cavalier County, ND",0.0,0.0,0.0,0.0
"Catron County, NM",0.0,0.0,0.0,0.0
"Castro County, TX",0.0,0.0,0.0,0.0
"Cassia County, ID",0.0,0.0,0.0,0.0
"Cass County, IL",0.0,0.0,0.0,0.0
"Cass County, IA",0.0,0.0,0.0,0.0
"Cascade County, MT",0.0,0.0,0.0,0.0
"Carter County, OK",0.0,0.0,,
"Carter County, MT",0.0,0.0,0.0,0.0
"Carter County, MO",0.0,0.0,0.0,0.0
"Carson County, TX",0.0,0.0,0.0,0.0
"Carroll County, VA",0.0,0.0,0.0,0.0
"Carroll County, TN",2.5,10.4,0.0,0.0
"Carroll County, NH",0.0,0.0,0.0,0.0
"Carroll County, MO",0.0,0.0,0.0,0.0
"Carroll County, IN",0.0,0.0,0.0,0.0
"Carroll County, IL",0.0,0.0,0.0,0.0
"Carroll County, IA",0.0,0.0,0.0,0.0
"Caribou County, ID",0.0,0.0,0.0,0.0
"Cape Girardeau County, MO",3.0,4.65,,
"Campbell County, WY",0.0,0.0,0.0,0.0
"Campbell County, TN",0.0,0.0,0.0,0.0
"Campbell County, SD",0.0,0.0,0.0,0.0
"Cameron Parish, LA",0.0,0.0,0.0,0.0
"Cameron County, PA",0.0,0.0,0.0,0.0
"Camden County, MO",0.0,0.0,0.0,0.0
"Camas County, ID",0.0,0.0,0.0,0.0
"Calhoun County, WV",0.0,0.0,0.0,0.0
"Calhoun County, TX",0.0,0.0,0.0,0.0
"Calhoun County, IL",0.0,0.0,0.0,0.0
"Calhoun County, IA",0.0,0.0,0.0,0.0
"Butte County, ID",0.0,0.0,0.0,0.0
"Butler County, MO",3.0,8.4,3.0,8.4
"Burt County, NE",0.0,0.0,0.0,0.0
"Burnett County, WI",0.0,0.0,0.0,0.0
"Burke County, ND",0.0,0.0,0.0,0.0
"Buffalo County, WI",0.0,0.0,0.0,0.0
"Buffalo County, SD",0.0,0.0,0.0,0.0
"Buena Vista City, VA",0.0,0.0,0.0,0.0
"Buchanan County, VA",0.0,0.0,0.0,0.0
"Brule County, SD",0.0,0.0,0.0,0.0
"Brown County, SD",0.0,0.0,0.0,0.0
"Brown County, OH",0.0,0.0,0.0,0.0
"Brown County, NE",0.0,0.0,0.0,0.0
"Brown County, MN",0.0,0.0,0.0,0.0
"Brown County, KS",0.0,0.0,0.0,0.0
"Brooks County, TX",0.0,0.0,0.0,0.0
"Brookings County, SD",0.0,0.0,0.0,0.0
"Brooke County, WV",0.0,0.0,0.0,0.0
"Broadwater County, MT",0.0,0.0,0.0,0.0
"Bristol City, VA",0.0,0.0,0.0,0.0
"Briscoe County, TX",0.0,0.0,0.0,0.0
"Brewster County, TX",0.0,0.0,0.0,0.0
"Braxton County, WV",0.0,0.0,0.0,0.0
"Bradley County, AR",0.0,0.0,0.0,0.0
"Boyd County, NE",0.0,0.0,0.0,0.0
"Box Butte County, NE",0.0,0.0,0.0,0.0
"Bowman County, ND",0.0,0.0,0.0,0.0
"Bourbon County, KS",0.0,0.0,0.0,0.0
"Bottineau County, ND",0.0,0.0,0.0,0.0
"Bosque County, TX",0.0,0.0,2.5,16.45
"Borden County, TX",2.0,375.425,0.0,0.0
"Boone County, NE",0.0,0.0,0.0,0.0
"Bond County, IL",0.0,0.0,0.0,0.0
"Bon Homme County, SD",0.0,0.0,0.0,0.0
"Bollinger County, MO",0.0,0.0,0.0,0.0
"Boise County, ID",0.0,0.0,0.0,0.0
"Bledsoe County, TN",0.0,0.0,6.0,46.400000000000006
"Bland County, VA",0.0,0.0,0.0,0.0
"Blaine County, NE",0.0,0.0,0.0,0.0
"Blaine County, MT",0.0,0.0,0.0,0.0
"Billings County, ND",0.0,0.0,0.0,0.0
"Big Stone County, MN",0.0,0.0,0.0,0.0
"Big Horn County, WY",0.0,0.0,0.0,0.0
"Bienville Parish, LA",3.0,24.25,0.0,0.0
"Bibb County, AL",0.0,0.0,2.5,12.95
"Benzie County, MI",0.0,0.0,0.0,0.0
"Benton County, TN",0.0,0.0,0.0,0.0
"Benton County, MN",0.0,0.0,0.0,0.0
"Benton County, IN",0.0,0.0,0.0,0.0
"Bent County, CO",0.0,0.0,0.0,0.0
"Benson County, ND",0.0,0.0,0.0,0.0
"Bennett County, SD",0.0,0.0,0.0,0.0
"Benewah County, ID",0.0,0.0,0.0,0.0
"Belmont County, OH",2.5,4.15,5.0,8.5
"Belknap County, NH",0.0,0.0,0.0,0.0
"Beckham County, OK",0.0,0.0,0.0,0.0
"Beaverhead County, MT",0.0,0.0,0.0,0.0
"Beaver County, UT",0.0,0.0,0.0,0.0
"Beaver County, OK",0.0,0.0,0.0,0.0
"Bear Lake County, ID",0.0,0.0,0.0,0.0
"Beadle County, SD",0.0,0.0,0.0,0.0
"Baylor County, TX",0.0,0.0,0.0,0.0
"Bayfield County, WI",0.0,0.0,0.0,0.0
"Bath County, VA",0.0,0.0,0.0,0.0
"Barton County, MO",0.0,0.0,0.0,0.0
"Barton County, KS",0.0,0.0,0.0,0.0
"Barry County, MO",0.0,0.0,0.0,0.0
"Barry County, MI",0.0,0.0,0.0,0.0
"Barron County, WI",0.0,0.0,0.0,0.0
"Barnes County, ND",0.0,0.0,0.0,0.0
"Barbour County, WV",0.0,0.0,0.0,0.0
"Baraga County, MI",0.0,0.0,0.0,0.0
"Banner County, NE",0.0,0.0,0.0,0.0
"Baker County, OR",0.0,0.0,0.0,0.0
"Baca County, CO",0.0,0.0,0.0,0.0
"Aurora County, SD",0.0,0.0,0.0,0.0
"Audubon County, IA",0.0,0.0,0.0,0.0
"Atoka County, OK",0.0,0.0,0.0,0.0
"Atchison County, MO",0.0,0.0,0.0,0.0
"Atchison County, KS",0.0,0.0,0.0,0.0
"Ashland County, WI",0.0,0.0,0.0,0.0
"Ashe County, NC",0.0,0.0,0.0,0.0
"Arthur County, NE",0.0,0.0,0.0,0.0
"Armstrong County, TX",0.0,0.0,0.0,0.0
"Arenac County, MI",0.0,0.0,0.0,0.0
"Archuleta County, CO",0.0,0.0,0.0,0.0
"Archer County, TX",0.0,0.0,0.0,0.0
"Aransas County, TX",0.0,0.0,2.5,11.45
"Appomattox County, VA",0.0,0.0,0.0,0.0
"Appling County, GA",3.0,19.95,0.0,0.0
"Appanoose County, IA",0.0,0.0,0.0,0.0
"Antrim County, MI",0.0,0.0,0.0,0.0
"Antelope County, NE",0.0,0.0,0.0,0.0
"Anderson County, KS",0.0,0.0,0.0,0.0
"Amelia County, VA",0.0,0.0,0.0,0.0
"Alpine County, CA",0.0,0.0,0.0,0.0
"Allen County, KS",0.0,0.0,0.0,0.0
"Alleghany County, NC",0.0,0.0,0.0,0.0
"Allamakee County, IA",0.0,0.0,0.0,0.0
"Alger County, MI",0.0,0.0,0.0,0.0
"Alfalfa County, OK",0.0,0.0,0.0,0.0
"Alexander County, IL",0.0,0.0,0.0,0.0
"Alcona County, MI",0.0,0.0,0.0,0.0
"Aitkin County, MN",0.0,0.0,0.0,0.0
"Addison County, VT",0.0,0.0,0.0,0.0
"Adams County, WI",0.0,0.0,0.0,0.0
"Adams County, OH",0.0,0.0,0.0,0.0
"Adams County, ND",0.0,0.0,0.0,0.0
"Adams County, IN",0.0,0.0,0.0,0.0
"Adams County, IL",0.0,0.0,3.0,5.4
"Adams County, IA",0.0,0.0,0.0,0.0
"Adair County, OK",0.0,0.0,0.0,0.0
"Adair County, MO",0.0,0.0,0.0,0.0
"Adair County, IA",0.0,0.0,0.0,0.0
"Miami-Dade County, FL",1247.0,58.67999999999999,1203.3333333333333,52.23333333333334
"Harris County, TX",1271.8,39.019999999999996,1215.6666666666667,33.26666666666667
"Cook County, IL",1272.0,29.3,1086.1666666666667,24.766666666666666
"Williamsburg County, SC",10.6,36.82000000000001,9.333333333333334,34.25
"Vigo County, IN",8.0,8.819999999999999,9.0,9.833333333333334
"Sumter County, FL",11.4,14.219999999999999,12.0,10.800000000000002
"Sampson County, NC",8.5,16.475,10.0,19.066666666666666
"Rensselaer County, NY",11.2,8.32,7.833333333333333,5.733333333333334
"Nacogdoches County, TX",9.666666666666666,18.3,8.333333333333334,15.366666666666667
"Monroe County, IN",9.4,7.88,9.2,7.159999999999999
"Mohave County, AZ",11.2,6.62,8.6,4.8
"Middlesex County, CT",11.0,7.760000000000001,8.2,5.74
"Marion County, SC",8.5,30.975,5.666666666666667,21.666666666666668
"Laurens County, GA",14.2,36.38,9.0,23.060000000000002
"Kitsap County, WA",8.25,3.9499999999999997,8.5,3.8333333333333335
"Kankakee County, IL",10.0,10.75,9.0,9.700000000000001
"Johnston County, NC",12.2,9.08,13.5,8.833333333333334
"Hoke County, NC",10.2,27.82,7.333333333333333,17.8
"Highlands County, FL",10.25,11.95,6.333333333333333,7.150000000000001
"Harris County, GA",7.0,27.275000000000002,5.0,17.0
"Hall County, GA",10.4,7.159999999999999,14.666666666666666,9.266666666666667
"Greene County, OH",8.8,6.44,9.833333333333334,6.966666666666666
"Elmore County, AL",8.6,13.080000000000002,8.0,11.72
"Elkhart County, IN",9.0,5.7,10.0,6.140000000000001
"Delaware County, OH",8.6,6.199999999999999,5.8,3.7
"Copiah County, MS",7.0,29.349999999999998,6.4,26.78
"Columbus County, NC",10.4,22.2,8.75,18.275
"Clark County, OH",8.0,6.9,7.666666666666667,6.733333333333334
"Charlottesville City, VA",7.666666666666667,20.2,9.5,23.299999999999997
"Cayuga County, NY",7.333333333333333,10.766666666666666,2.5,3.75
"Cape May County, NJ",9.5,11.299999999999999,6.0,7.3
"Buchanan County, MO",8.2,11.02,8.0,10.75
"Boone County, MO",9.0,6.640000000000001,12.333333333333334,8.249999999999998
"Angelina County, TX",10.2,14.74,9.666666666666666,13.583333333333334
"Acadia Parish, LA",8.0,16.35,7.833333333333333,15.450000000000001
"Norfolk City, VA",90.4,45.260000000000005,76.0,36.53333333333333
"Nassau County, NY",120.0,10.56,103.33333333333333,8.983333333333333
"New Haven County, CT",98.4,13.62,84.33333333333333,11.450000000000001
"Fresno County, CA",102.6,14.1,116.16666666666667,15.083333333333334
"St. Louis County, MO",113.8,13.64,109.33333333333333,12.966666666666669
"Oklahoma County, OK",107.8,18.419999999999998,110.0,17.533333333333335
"Pulaski County, AR",88.8,28.160000000000004,109.16666666666667,33.53333333333334
"Monroe County, NY",89.6,14.34,60.166666666666664,9.5
"Mobile County, AL",95.4,28.240000000000002,84.16666666666667,24.45
"Erie County, NY",100.6,12.9,86.33333333333333,10.966666666666667
"Polk County, FL",102.4,20.7,98.66666666666667,17.766666666666666
"Delaware County, PA",94.2,20.1,66.16666666666667,13.966666666666667
"York County, ME",8.8,5.159999999999999,5.333333333333333,3.0666666666666664
"Wichita County, TX",10.0,9.35,10.2,9.280000000000001
"Washington County, FL",9.333333333333334,45.63333333333333,7.333333333333333,34.73333333333333
"Vanderburgh County, IN",12.0,8.02,10.25,6.725
"Tulare County, CA",22.2,6.58,32.666666666666664,9.216666666666669
"Sebastian County, AR",8.2,8.06,10.0,9.516666666666667
"Scott County, IA",9.4,6.88,9.666666666666666,6.816666666666666
"Santa Rosa County, FL",11.2,8.68,10.666666666666666,7.5
"Russell County, AL",11.6,26.880000000000003,9.333333333333334,19.533333333333335
"Randolph County, NC",8.0,6.840000000000001,7.25,6.05
"Osage County, OK",8.0,20.8,1.25,3.125
"Okaloosa County, FL",16.0,10.48,15.0,9.0
"Napa County, CA",9.25,8.15,8.0,6.7
"Mclean County, IL",9.75,6.925,13.0,8.883333333333333
"Mckinley County, NM",9.8,17.72,10.666666666666666,18.650000000000002
"Martin County, FL",14.2,11.32,11.833333333333334,8.549999999999999
"Lowndes County, MS",9.25,19.05,7.6,15.439999999999998
"Loudoun County, VA",16.6,6.88,16.0,5.383333333333333
"Limestone County, AL",12.333333333333334,18.866666666666664,6.75,8.75
"Lenoir County, NC",10.0,20.95,9.0,18.566666666666666
"Kenosha County, WI",7.75,5.699999999999999,10.2,7.26
"Jones County, TX",8.6,50.78,8.5,48.675
"Hernando County, FL",9.8,6.580000000000001,13.166666666666666,8.283333333333333
"Frederick County, MD",20.0,10.48,15.666666666666666,7.583333333333333
"Franklin County, NC",7.333333333333333,14.666666666666666,6.333333333333333,11.833333333333334
"Etowah County, AL",8.6,9.84,8.666666666666666,9.9
"Darlington County, SC",15.6,27.74,12.0,21.199999999999996
"Craighead County, AR",8.0,10.233333333333333,9.0,10.299999999999999
"Coryell County, TX",10.6,17.500000000000004,9.8,15.780000000000001
"Clay County, MO",15.2,8.28,15.166666666666666,7.716666666666666
"Suffolk County, NY",110.0,8.780000000000001,108.0,8.533333333333333
"Contra Costa County, CA",99.6,11.48,100.16666666666667,10.616666666666665
"Chatham County, GA",100.2,45.98,83.0,34.766666666666666
"Multnomah County, OR",127.8,20.52,96.5,14.25
"Fairfax County, VA",117.6,13.36,86.5,9.166666666666666
"Oakland County, MI",107.4,10.6,97.83333333333333,9.233333333333333
"Ware County, GA",7.6,25.580000000000002,5.666666666666667,19.26666666666667
"Ulster County, NY",12.75,8.125,10.0,6.3500000000000005
"Thurston County, WA",9.75,4.65,8.166666666666666,3.516666666666667
"St. James Parish, LA",6.0,34.56666666666667,6.2,34.76
"Sangamon County, IL",13.2,8.059999999999999,13.0,7.816666666666666
"Putnam County, FL",15.8,25.72,8.666666666666666,14.083333333333334
"Onslow County, NC",13.8,9.4,18.333333333333332,11.75
"Monroe County, PA",13.2,9.26,10.5,7.233333333333332
"Madison County, MS",11.8,15.48,14.5,17.233333333333334
"Lee County, AL",17.4,14.680000000000001,18.166666666666668,13.483333333333333
"Johnson County, IN",10.5,9.15,6.25,5.125
"Harrison County, TX",8.2,15.38,6.25,11.475000000000001
"Faulkner County, AR",10.4,11.14,13.0,12.866666666666667
"Emanuel County, GA",11.0,59.660000000000004,6.0,32.7
"Decatur County, GA",10.4,45.339999999999996,6.4,28.7
"Coahoma County, MS",11.2,54.1,9.333333333333334,48.150000000000006
"Calhoun County, AL",12.75,13.024999999999999,8.833333333333334,9.066666666666668
"Westchester County, NY",121.2,15.26,102.83333333333333,12.616666666666667
"Hinds County, MS",114.0,56.80000000000001,104.0,52.11666666666667
"St. Louis City, MO",128.6,45.8,106.0,39.9
"Jefferson Parish, LA",105.0,28.68,101.5,27.833333333333332
"Allegheny County, PA",129.8,12.299999999999999,112.5,10.6
"Guilford County, NC",120.2,29.74,116.33333333333333,26.599999999999998
"Webb County, TX",25.6,14.020000000000001,33.333333333333336,16.316666666666666
"Taylor County, TX",11.2,10.48,10.333333333333334,9.283333333333333
"Sumner County, TN",10.4,7.859999999999999,8.166666666666666,5.533333333333332
"Orange County, NC",13.0,11.56,10.333333333333334,8.45
"Lynchburg City, VA",9.8,15.3,8.666666666666666,12.716666666666669
"Jackson County, FL",14.0,32.540000000000006,8.5,20.150000000000002
"Glynn County, GA",17.4,26.76,16.166666666666668,22.983333333333334
"Desoto County, FL",9.4,31.880000000000003,2.5,8.25
"Comanche County, OK",10.4,10.7,10.0,9.916666666666666
"Cleveland County, NC",11.4,13.9,9.166666666666666,11.149999999999999
"Catawba County, NC",12.8,9.879999999999999,11.333333333333334,8.616666666666665
"Broome County, NY",11.6,6.839999999999999,12.666666666666666,7.533333333333332
"Baldwin County, AL",14.4,9.419999999999998,12.833333333333334,7.416666666666667
"Allen County, IN",19.8,6.880000000000001,23.333333333333332,7.766666666666666
"Gwinnett County, GA",110.2,17.240000000000002,129.83333333333334,17.933333333333334
"Jackson County, MO",136.0,24.139999999999997,107.5,18.849999999999998
"Milwaukee County, WI",130.0,16.68,124.33333333333333,15.866666666666665
"Jefferson County, KY",139.8,22.859999999999996,140.66666666666666,21.933333333333334
"Yolo County, CA",11.4,6.76,13.833333333333334,7.633333333333333
"Washington County, MS",14.0,33.519999999999996,10.166666666666666,26.566666666666666
"San Luis Obispo County, CA",18.4,7.839999999999999,14.0,5.716666666666668
"Potter County, TX",13.6,14.12,14.5,15.083333333333334
"Mchenry County, IL",8.0,3.125,9.0,3.5
"Lane County, OR",12.0,3.9400000000000004,12.0,3.766666666666666
"Indian River County, FL",15.2,12.739999999999998,11.5,8.75
"Imperial County, CA",14.8,10.959999999999999,23.666666666666668,16.633333333333336
"Granville County, NC",16.6,34.279999999999994,9.833333333333334,19.61666666666667
"Fayette County, GA",16.0,17.939999999999998,13.833333333333334,14.716666666666667
"Davis County, UT",10.5,4.6000000000000005,8.75,3.375
"Crittenden County, AR",12.0,29.3,10.333333333333334,26.2
"Berrien County, GA",10.4,69.8,3.0,19.05
"Middlesex County, MA",144.4,11.26,132.83333333333334,9.733333333333333
"Richland County, SC",133.6,42.04,113.66666666666667,33.15
"Union County, FL",12.0,93.05,10.833333333333334,82.3
"Suffolk City, VA",16.0,23.34,12.0,16.48333333333333
"Peoria County, IL",15.2,9.92,11.666666666666666,7.616666666666666
"Nash County, NC",16.6,21.02,13.0,16.416666666666664
"Kanawha County, WV",15.4,9.42,14.166666666666666,8.9
"Jones County, MS",9.0,16.36,9.2,16.46
"Jefferson County, CO",22.4,4.92,28.833333333333332,5.933333333333334
"Jefferson County, AR",12.2,18.94,12.0,20.150000000000002
"Gadsden County, FL",18.0,45.84,12.666666666666666,32.76666666666667
"Dale County, AL",12.0,30.233333333333338,11.166666666666666,27.233333333333334
"Columbia County, FL",11.8,20.58,9.2,15.86
"Centre County, PA",10.75,8.15,7.2,5.02
"Santa Clara County, CA",146.8,9.959999999999999,151.83333333333334,9.500000000000002
"Denver County, CO",164.4,32.519999999999996,136.5,23.583333333333332
"Hamilton County, OH",142.4,20.82,162.16666666666666,24.03333333333333
"Yuma County, AZ",13.2,8.360000000000001,12.5,7.416666666666668
"Winnebago County, IL",19.4,7.9799999999999995,22.666666666666668,9.5
"Wicomico County, MD",11.4,14.14,12.0,14.000000000000002
"Outagamie County, WI",16.0,10.9,6.2,4.0600000000000005
"Newton County, GA",14.6,18.380000000000003,16.0,18.48333333333333
"Madison County, IL",16.8,7.459999999999999,15.5,6.933333333333334
"Hillsborough County, NH",20.0,5.9,17.0,4.85
"Cumberland County, PA",10.8,5.339999999999999,9.6,4.6
"Bullitt County, KY",10.75,17.125,5.0,7.3
"Benton County, AR",13.0,7.220000000000001,9.166666666666666,4.466666666666668
"Bee County, TX",15.4,56.52,9.0,32.550000000000004
"Beaufort County, SC",19.0,14.180000000000001,15.833333333333334,10.266666666666666
"Anderson County, SC",13.6,8.8,14.5,8.916666666666666
"Alamance County, NC",20.4,16.340000000000003,18.5,13.783333333333333
"Cobb County, GA",160.8,28.18,149.66666666666666,24.433333333333334
"Yakima County, WA",11.4,6.1,11.6,5.94
"Union County, NC",12.8,8.139999999999999,16.166666666666668,8.866666666666667
"Santa Cruz County, CA",16.8,7.540000000000001,14.0,5.999999999999999
"Madera County, CA",14.2,11.940000000000001,9.333333333333334,7.55
"Kenton County, KY",14.6,11.18,15.833333333333334,11.65
"Harford County, MD",21.0,10.34,21.0,9.95
"Coweta County, GA",15.4,14.959999999999999,13.333333333333334,11.649999999999999
"Ada County, ID",17.0,5.32,14.333333333333334,3.9333333333333336
"Sacramento County, CA",176.2,15.220000000000002,156.16666666666666,12.633333333333333
"Clayton County, GA",181.6,86.28,122.0,55.65
"Pinellas County, FL",179.8,22.5,166.5,19.816666666666666
"Washington County, MD",20.2,16.46,7.833333333333333,6.216666666666666
"St. Tammany Parish, LA",18.6,9.680000000000001,19.333333333333332,9.333333333333334
"St. Charles County, MO",14.2,4.82,15.0,4.633333333333334
"Santa Fe County, NM",14.4,11.56,10.4,8.120000000000001
"Rowan County, NC",18.8,16.28,14.5,12.383333333333333
"Roanoke City, VA",17.0,21.14,14.0,16.95
"New London County, CT",18.4,8.0,14.666666666666666,6.3
"Monroe County, FL",19.6,29.940000000000005,12.666666666666666,18.666666666666668
"Madison County, TN",14.2,17.6,14.5,17.733333333333334
"Lackawanna County, PA",14.0,7.74,10.333333333333334,5.7
"Kalamazoo County, MI",18.0,8.54,15.666666666666666,7.116666666666667
"Greene County, MO",22.2,9.620000000000001,13.666666666666666,5.6000000000000005
"Erie County, PA",13.0,5.5,11.666666666666666,4.966666666666668
"Craven County, NC",16.8,19.9,12.666666666666666,14.65
"Cabarrus County, NC",16.8,11.96,16.0,9.883333333333335
"Brooks County, GA",12.0,88.86,3.0,22.95
"San Bernardino County, CA",190.0,11.76,218.5,12.700000000000001
"Spokane County, WA",23.6,6.000000000000001,21.166666666666668,5.1000000000000005
"Smith County, TX",20.6,12.16,22.166666666666668,12.083333333333334
"Oneida County, NY",13.8,6.959999999999999,13.5,6.875
"Merced County, CA",16.6,8.459999999999999,20.833333333333332,9.833333333333334
"Jackson County, MS",12.6,11.36,12.333333333333334,10.466666666666667
"Jackson County, MI",16.2,12.079999999999998,13.833333333333334,10.283333333333333
"Iberville Parish, LA",18.0,64.78,12.666666666666666,45.23333333333334
"Houston County, GA",17.0,15.059999999999999,24.0,19.483333333333334
"Genesee County, MI",24.0,6.859999999999999,28.333333333333332,8.25
"Butler County, OH",18.6,6.200000000000001,24.0,7.633333333333333
"Buncombe County, NC",21.8,10.8,19.5,8.950000000000001
"Brazos County, TX",27.2,17.04,26.833333333333332,14.58333333333333
"Boulder County, CO",12.2,4.760000000000001,11.0,4.016666666666667
"Ascension Parish, LA",13.2,15.48,14.666666666666666,15.299999999999999
"Anoka County, MN",11.8,4.34,15.5,5.433333333333333
"Hudson County, NJ",190.2,35.98,175.83333333333334,31.283333333333328
"Travis County, TX",215.4,25.159999999999997,238.16666666666666,24.083333333333332
"Hennepin County, MN",183.0,18.9,153.5,14.949999999999998
"Wake County, NC",167.0,22.859999999999996,142.83333333333334,16.866666666666667
"Suffolk County, MA",210.0,32.559999999999995,170.5,24.833333333333332
"Marion County, IN",202.0,27.580000000000002,210.0,27.316666666666666
"Jefferson County, AL",192.0,35.040000000000006,140.83333333333334,25.63333333333333
"Los Angeles County, CA",2168.2,26.68,1872.0,22.133333333333336
"Washington Parish, LA",11.5,30.525,8.0,20.76
"Sussex County, DE",20.6,12.32,15.5,8.316666666666668
"St. Johns County, FL",12.8,7.94,13.333333333333334,6.833333333333333
"Rockland County, NY",24.2,9.8,23.666666666666668,9.15
"Orangeburg County, SC",28.4,37.339999999999996,23.166666666666668,31.149999999999995
"Marion County, OR",18.6,7.239999999999999,16.333333333333332,5.983333333333334
"Livingston Parish, LA",12.6,12.360000000000001,12.333333333333334,11.033333333333331
"Lancaster County, NE",17.4,7.38,15.666666666666666,6.133333333333333
"Ingham County, MI",25.8,10.8,21.5,8.700000000000001
"Dorchester County, SC",13.8,12.58,16.0,12.6
"Carroll County, GA",15.6,17.0,11.166666666666666,11.699999999999998
"Bulloch County, GA",18.2,30.26,13.5,21.45
"Montgomery County, MD",210.4,26.040000000000003,175.16666666666666,20.383333333333336
"Cuyahoga County, OH",206.8,19.26,189.0,17.7
"St. Landry Parish, LA",19.4,27.72,22.0,32.81666666666667
"Montgomery County, TN",18.2,13.64,19.833333333333332,12.833333333333334
"Liberty County, TX",22.4,36.260000000000005,12.6,19.1
"Forrest County, MS",21.4,33.480000000000004,25.166666666666668,40.11666666666667
"Douglas County, GA",17.6,16.860000000000003,22.666666666666668,19.666666666666668
"Clark County, WA",23.6,6.74,20.833333333333332,5.466666666666668
"Champaign County, IL",19.6,11.459999999999999,16.333333333333332,9.066666666666666
"Davidson County, TN",190.2,35.96,149.16666666666666,26.21666666666667
"Williamson County, TX",22.2,6.659999999999999,32.0,7.633333333333333
"Santa Barbara County, CA",24.0,6.9,25.5,6.866666666666667
"Saginaw County, MI",17.6,10.52,13.333333333333334,8.133333333333331
"Nueces County, TX",26.6,9.760000000000002,35.5,12.049999999999999
"Harnett County, NC",14.2,15.26,11.333333333333334,10.866666666666665
"Columbia County, GA",18.0,18.3,11.166666666666666,9.416666666666666
"Clay County, FL",20.4,13.1,16.666666666666668,9.666666666666666
"Riverside County, CA",226.4,12.98,264.8333333333333,13.699999999999998
